Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> tom always likes to joke around . <end>, <start> tom aime toujours faire des blagues . <end>,tom aime toujours faire des blagues . 
 <start> be there tonight . <end>, <start> sois ici cette nuit . <end>,sois la la ce soir . 
 <start> i can t believe this is happening to us . <end>, <start> je n arrive pas a croire que ca nous arrive a nous . <end>,je n arrive pas a croire que ca nous arrive . 
 <start> i wonder what tom actually thinks . <end>, <start> je me demande ce que tom pense vraiment . <end>,je me demande ce que tom pense reellement . 
 <start> what s the fare to liverpool ? <end>, <start> quel est le tarif pour liverpool ? <end>,quel est le tarif pour liverpool ? 
 <start> how do you spell that word ? <end>, <start> comment epelles tu ce mot ? <end>,comment epelez vous ce mot ? 
 <start> i just want you to know how sorry i am . <end>, <start> je veux juste que vous sachiez combien je suis desolee . <end>,je veux juste que tu saches combien je suis desolee . 
 <start> no one could see us . <end>, <start> personne ne pouvait nous voir . <end>,personne ne pouvait nous voir . 
 <start> i stayed in bed all morning . <end>, <start> je suis reste au lit toute la matinee . <end>,je suis reste alite toute la matinee . 
 <start> i don t have a family . <end>, <start> je n ai pas de famille . <end>,je n ai pas de famille . 
 <start> he gets a kick out of reckless driving . <end>, <start> il prend plaisir a conduire comme un chauffard . <end>,il se promene comme un chauffard . 
 <start> i feel like i m always in a hurry . <end>, <start> j ai l impression d etre tout le temps pressee . <end>,j ai l impression d etre tout le temps presse . 
 <start> i tried to make the best of it . <end>, <start> j ai essaye d en tirer le meilleur parti . <end>,j ai essaye de rendre le meilleur parti . 
 <start> i m starting to like you . <end>, <start> je me mets a t apprecier . <end>,je commence a aimer ca . 
 <start> these shoes are too small for me to put on . <end>, <start> ces chaussures sont trop petites pour moi . <end>,ces chaussures sont trop petites pour moi . 
 <start> my computer s acting up . <end>, <start> mon ordinateur deconne . <end>,mon ordinateur deconne . 
 <start> he was imprisoned . <end>, <start> il a ete emprisonne . <end>,il a ete emprisonne . 
 <start> i want us to get back together . <end>, <start> je veux que nous nous remettions ensemble . <end>,je veux que nous nous remettions ensemble . 
 <start> she got married at seventeen . <end>, <start> elle s est mariee a l age de dix sept ans . <end>,elle s est mariee a dix sept ans . 
 <start> he s open minded . <end>, <start> il a l esprit ouvert . <end>,il est ouvert d esprit . 
 <start> i went to elementary school in nagoya . <end>, <start> je suis alle a l ecole primaire a nagoya . <end>,je suis alle a l ecole primaire a nagoya . 
 <start> stop acting like such a weirdo . <end>, <start> arrete de te comporter comme un tare ! <end>,arrete de te comporter comme un tare ! 
 <start> i drove the car into the garage . <end>, <start> j ai conduit la voiture dans le garage . <end>,j ai conduit la voiture dans le garage . 
 <start> are they speaking french ? <end>, <start> sont elles en train de parler francais ? <end>,ils parlent ils francais ? 
 <start> i m wealthy . <end>, <start> je suis fortunee . <end>,je suis fortunee . 
 <start> stop whining like a baby . <end>, <start> arrete de pleurer comme un bebe . <end>,arrete de nager comme un bebe . 
 <start> i have been in japan for two months . <end>, <start> j ai ete au japon pendant deux mois . <end>,j ai ete au japon pour deux mois . 
 <start> she walked very carefully . <end>, <start> elle marcha tres prudemment . <end>,elle a bourlingue tres attentivement . 
 <start> they found nothing . <end>, <start> ils n ont rien trouve . <end>,ils n ont rien trouve . 
 <start> i like jogging . <end>, <start> j aime faire du jogging . <end>,j aime faire du jogging . 
 <start> i had a glass of beer to quench my thirst . <end>, <start> j eus un verre de biere pour etancher ma soif . <end>,j ai eu un verre de biere pour m occuper de mes reves . 
 <start> don t do anything you might regret . <end>, <start> ne fais rien que tu pourrais regretter . <end>,ne faites rien que vous pourriez regretter . 
 <start> will you please put that in simpler words ? <end>, <start> pourrais tu reformuler ca avec des mots plus simples ? <end>,voulez vous reformuler ca avec des mots plus simples ? 
 <start> how does it feel ? <end>, <start> qu est ce que ca fait ? <end>,comment ca marche ? 
 <start> i ve got a friend in the fbi . <end>, <start> j ai une amie aux renseignements generaux . <end>,j ai une amie aux renseignements generaux . 
 <start> we have all kinds of time . <end>, <start> nous avons tout le temps . <end>,nous avons toutes sortes de temps . 
 <start> my mother didn t mention it . <end>, <start> ma mere ne l a pas mentionne . <end>,ma mere ne l a pas mentionne . 
 <start> i had a pretty happy childhood . <end>, <start> j ai eu une enfance assez heureuse . <end>,j ai eu un tres joli enfance . 
 <start> i believe that we found the problem . <end>, <start> je crois que nous avons trouve le probleme . <end>,je crois que nous avons trouve le probleme . 
 <start> you re such a mean man . <end>, <start> tu es un homme si mechant . <end>,tu es un homme si mechant . 
 <start> you re too slow . <end>, <start> tu es trop lent . <end>,tu es trop lent . 
 <start> can t you speak french ? <end>, <start> ne parlez vous pas francais ? <end>,ne savez vous pas parler francais ? 
 <start> we ll start this afternoon . <end>, <start> nous commencerons cet apres midi . <end>,nous commencerons cet apres midi . 
 <start> get on your knees . <end>, <start> mets toi a genoux . <end>,agenouille toi ! 
 <start> that has to be a misprint . <end>, <start> ce doit etre une erreur d impression . <end>,cela doit etre une faute d impression . 
 <start> you can t leave me . <end>, <start> vous ne pouvez pas me quitter . <end>,tu ne peux pas me quitter . 
 <start> she left france for america . <end>, <start> elle quitta la france pour l amerique . <end>,elle quitta la france pour l amerique . 
 <start> someone tried to kill me . <end>, <start> quelqu un a tente de me tuer . <end>,quelqu un a tente de me tuer . 
 <start> tom divorced his second wife last year . <end>, <start> tom a divorce de sa deuxieme epouse l annee derniere . <end>,tom a divorce de sa deuxieme epouse l annee derniere . 
 <start> you don t look very good . <end>, <start> tu n as pas l air tres bonne . <end>,tu n as pas l air tres bon . 
 <start> does he have a girlfriend ? <end>, <start> a t il une nana ? <end>,a t il une copine ? 
 <start> i want to move away . <end>, <start> je veux demenager . <end>,je veux demenager . 
 <start> i wasn t really in the mood . <end>, <start> je n etais pas vraiment d humeur . <end>,je n etais pas vraiment a l humeur . 
 <start> i told you not to come here . <end>, <start> je t ai dit de ne pas venir ici . <end>,je t ai dit de ne pas venir ici . 
 <start> only young children and old fools tell the truth . <end>, <start> il n y a que les enfants et les vieux fous qui disent la verite . <end>,seuls les jeunes et les petits fous portent la verite . 
 <start> where are the kids ? <end>, <start> ou sont les enfants ? <end>,ou sont les enfants ? 
 <start> i need to talk to you privately . <end>, <start> j ai besoin de vous parler en prive . <end>,il me faut vous parler en prive . 
 <start> there is a book on the table . <end>, <start> il y a un livre sur la table . <end>,il y a un livre sur la table . 
" <start> she asked him some questions , but he refused to answer . <end>"," <start> elle lui a pose des questions , mais il a refuse de repondre . <end>","elle lui posa quelques questions , mais il a refuse de repondre . "
 <start> are you blackmailing me ? <end>, <start> me fais tu du chantage ? <end>,exerces tu un chantage a mon egard ? 
 <start> adding comments makes reading the code easier . <end>, <start> ajouter des commentaires rend la lecture du code plus facile . <end>,ajouter des commentaires rend la lecture du code plus facile . 
 <start> it is their right to vote . <end>, <start> voter est leur droit . <end>,voter est leur droit . 
 <start> i figured it out alone . <end>, <start> je me suis debrouille seul . <end>,je l ai compris seul . 
 <start> why is everyone looking at me ? <end>, <start> pourquoi tout le monde me regarde t il ? <end>,pourquoi tout le monde me regarde t il ? 
 <start> do you have any food allergies ? <end>, <start> souffres tu d une quelconque allergie alimentaire ? <end>,avez vous une quelconque allergie alimentaire ? 
 <start> that s a beautiful song . <end>, <start> c est une belle chanson . <end>,c est une belle chanson . 
 <start> tom wasn t wearing a helmet . <end>, <start> tom ne portait pas de casque . <end>,tom ne portait pas de casque . 
 <start> i should ve paid attention . <end>, <start> j aurais du faire attention . <end>,j aurais du faire attention . 
 <start> clearly you re not interested . <end>, <start> il est clair que vous n etes pas interessees . <end>,assurement vous n etes pas interesse . 
 <start> tom is my mother s brother . <end>, <start> tom est le frere de ma mere . <end>,tom est le frere de ma mere . 
 <start> why are you talking so funny ? <end>, <start> pourquoi parles tu si bizarrement ? <end>,pourquoi parles tu si drole ? 
" <start> if you rest , you will be back on your feet again soon . <end>"," <start> si tu te reposes , tu seras bientot de nouveau sur pieds . <end>","si vous vous reposez , vous serez bientot de nouveau sur pieds . "
 <start> it fell short of my expectation . <end>, <start> ce ne fut pas a la mesure de mes attentes . <end>,il est tombe de mes attentes . 
 <start> i don t know what to call you . <end>, <start> je ne sais pas comment vous nommer . <end>,je ne sais pas comment vous nommer . 
 <start> they are now either in kyoto or in osaka . <end>," <start> ils sont a present soit a kyoto , soit a osaka . <end>",ils sont a boston soit a kyoto ou a osaka . 
 <start> she does not have many friends in kyoto . <end>, <start> elle n a pas beaucoup d amis a kyoto . <end>,elle n a pas beaucoup d amies a kyoto . 
 <start> he is no match for his wife . <end>, <start> il ne peut pas se mesurer a sa femme . <end>,il ne peut pas se mesurer a sa femme . 
 <start> i just hope tom is ok . <end>, <start> j espere seulement que tom va bien . <end>,j espere seulement que tom va bien . 
 <start> it was nothing less than a miracle . <end>, <start> ce n etait rien moins qu un miracle . <end>,ce n etait pas moins qu un miracle . 
 <start> you could do it if you really wanted to . <end>, <start> vous pourriez le faire si vous le vouliez vraiment . <end>,vous pourriez le faire si vous le vouliez vraiment . 
" <start> tom is very tired , and he s hungry . <end>"," <start> tom est tres fatigue , et il a faim . <end>","tom est tres fatigue , et il a faim . "
 <start> you ve been suspended . <end>, <start> vous avez ete suspendue . <end>,vous avez ete suspendus . 
 <start> no one is in the bathroom . <end>, <start> personne ne se trouve dans la salle de bain . <end>,personne ne se trouve dans la salle de bain . 
 <start> i don t understand why it happened . <end>, <start> je ne comprends pas pourquoi ca a eu lieu . <end>,je ne comprends pas pourquoi c est arrive . 
 <start> come over here and join us . <end>, <start> viens ici et joins toi a nous . <end>,venez ici et joignez vous a nous ! 
 <start> the camera will cost at least . <end>, <start> l appareil photo coutera au moins dollars . <end>,l appareil photo coutera au moins dollars . 
 <start> sitting down all day is bad for you . <end>, <start> etre assis toute la journee est mauvais pour la sante . <end>,etre assis toute la journee est mauvais pour la sante . 
 <start> i love to watch baseball and football . <end>, <start> j adore regarder le baseball et le football americain . <end>,j adore regarder le baseball et le football americain . 
 <start> i owe a lot of money . <end>, <start> je dois beaucoup d argent . <end>,je dois beaucoup d argent . 
 <start> i d like to confirm the departure time . <end>, <start> j aimerais confirmer l heure de depart . <end>,j aimerais confirmer le depart de depart . 
 <start> i want to go to australia with my family . <end>, <start> je veux aller en australie avec ma famille . <end>,je veux aller en australie avec ma famille . 
 <start> tom wrote down mary s phone number . <end>, <start> tom nota le numero de telephone de marie . <end>,tom nota le numero de telephone de mary . 
 <start> i no longer wish to be a part of this project . <end>, <start> je ne veux plus etre partie prenante a ce projet . <end>,je ne desire plus etre partie prenante a ce projet . 
 <start> the crops need rain . <end>, <start> les cultures ont besoin de pluie . <end>,les cultures ont besoin de pluie . 
 <start> do i look like i m joking ? <end>, <start> j ai l air de plaisanter ? <end>,ai je l air de plaisanter ? 
 <start> don t use his real name . <end>, <start> n utilise pas son vrai nom . <end>,n emploie pas son vrai nom . 
 <start> a square has four sides . <end>, <start> un carre a quatre cotes . <end>,un carre a quatre pourcents . 
" <start> mother teresa was a catholic nun who lived and worked in calcutta , india . <end>", <start> mere theresa etait une s ur catholique qui vivait et travaillait a calcutta en inde . <end>,mere theresa etait une s ur qui vivait et travaillait a calcutta en inde . 
 <start> it s a pity that he can t marry her . <end>, <start> il est dommage qu il ne puisse l epouser . <end>,il est dommage qu il ne puisse l epouser . 
 <start> the blonde s name is mary . <end>, <start> la blonde s appelle mary . <end>,la blonde s appelle mary . 
 <start> we packed everything . <end>, <start> nous avons tout empaquete . <end>,nous avons tout empaquete . 
 <start> i looked in the window . <end>, <start> j ai regarde a travers la fenetre . <end>,j ai regarde par la fenetre . 
 <start> you re very helpful . <end>, <start> vous etes tres serviable . <end>,vous etes tres serviable . 
 <start> i didn t like beer at that time . <end>, <start> je n aimais pas la biere a cette epoque . <end>,je n aimais pas la biere a cette epoque . 
 <start> i don t like waiting . <end>, <start> je n aime pas servir . <end>,je n aime pas attendre . 
" <start> to tell the truth , i don t like her very much . <end>"," <start> pour dire la verite , je ne l aime pas trop . <end>","pour dire la verite , je ne l aime pas trop . "
 <start> let s go to bed . <end>, <start> allons au lit ! <end>,allons au lit ! 
 <start> put your pajamas on and go to bed . <end>, <start> mettez votre pyjama et allez au lit . <end>,enfile ton pyjama et allez au lit . 
 <start> i want you out of my office . <end>, <start> je veux que vous sortiez de mon bureau . <end>,je veux que vous sortiez de mon bureau . 
" <start> next time you come , don t forget to give it back to me . <end>"," <start> la prochaine fois que tu viens , n oublie pas de me la rendre . <end>","la prochaine fois que tu viens , n oublie pas de me le rendre . "
 <start> i don t think that tom can speak french . <end>, <start> je ne crois pas que tom puisse parler francais . <end>,je ne pense pas que tom puisse parler francais . 
 <start> i just can t wait . <end>, <start> j ai vraiment hate . <end>,je suis impatient . 
 <start> you re disgusting . <end>, <start> vous etes degoutants . <end>,tu es degoutante . 
 <start> my body aches all over . <end>, <start> j ai mal partout . <end>,mon corps me demange de rien . 
 <start> just let me handle this . <end>, <start> laisse moi simplement traiter ceci . <end>,laissez moi simplement traiter ceci . 
 <start> have you ever been run over ? <end>, <start> as tu jamais ete renverse ? <end>,avez vous jamais ete renversees ? 
 <start> she taught french in italy before moving to paris . <end>, <start> elle a enseigne le francais en italie avant de s installer a paris . <end>,elle a enseigne le francais en italie avant de boire a paris . 
 <start> i know tom will be fair . <end>, <start> je sais que tom fera preuve d equite . <end>,je sais que tom sera juste . 
 <start> she was busy . <end>, <start> elle etait occupee . <end>,elle etait occupee . 
 <start> i knew this would be hard for you . <end>, <start> je savais que ce serait dur pour toi . <end>,je savais que ce serait dur pour toi . 
 <start> we spent our holiday exploring rural france . <end>, <start> nous avons passe nos vacances a decouvrir la campagne francaise . <end>,nous avons passe nos vacances a decouvrir la campagne francaise . 
 <start> i understand the reason for it . <end>, <start> j en comprends la raison . <end>,je comprends la raison . 
 <start> tom showed mary several pictures of his house . <end>, <start> tom montra a marie plusieurs photos de sa maison . <end>,tom a montre a marie plusieurs photos de sa maison . 
 <start> i work as a museum attendant . <end>, <start> je travaille comme gardien de musee . <end>,je travaille comme un controle du magasin . 
 <start> merlin was a wizard . <end>, <start> merlin etait magicien . <end>,merlin etait magicien . 
 <start> let me check it . <end>, <start> laisse moi voir ca . <end>,laissez moi le verifier . 
 <start> where can i do some shopping ? <end>, <start> ou puis je faire des emplettes ? <end>,ou puis je faire quelques courses ? 
 <start> forget him . <end>, <start> oubliez le . <end>,oubliez le . 
 <start> are you all finished here ? <end>," <start> en avez vous toutes fini , ici ? <end>","en avez vous tous termine , ici ? "
 <start> why don t you take the rest of the day off ? <end>, <start> pourquoi ne prends tu pas le reste de la journee ? <end>,pourquoi ne prenez vous pas le reste de la journee ? 
 <start> this is taking forever . <end>, <start> ca prend des heures . <end>,ca prend une eternite . 
 <start> i read your report . <end>, <start> j ai lu votre rapport . <end>,j ai lu votre rapport . 
 <start> i ll come with you . <end>, <start> je me joindrai a toi . <end>,je viendrai avec toi . 
 <start> i suppose it s time to go . <end>, <start> je suppose qu il est temps d y aller . <end>,je pense qu il est temps de y aller . 
 <start> tom has changed a lot since high school . <end>, <start> tom a beaucoup change depuis le lycee . <end>,tom a beaucoup change au lycee . 
 <start> i don t have a sword . <end>, <start> je n ai pas d epee . <end>,je n ai pas d epee . 
 <start> i lost my key somewhere around here . <end>, <start> j ai perdu ma clef quelque part par ici . <end>,j ai perdu ma clef quelque part ici . 
 <start> this meeting is boring . <end>, <start> cette reunion est ennuyeuse . <end>,cette reunion est ennuyeuse . 
 <start> it s really awesome . <end>, <start> c est vraiment super . <end>,c est vraiment genial . 
 <start> my feet are always cold . <end>, <start> mes pieds sont tout le temps froids . <end>,mes pieds sont toujours froides . 
 <start> how many brothers and sisters do you have ? <end>, <start> combien de freres et s urs as tu ? <end>,combien de freres et s urs avez vous ? 
 <start> would you like to eat something ? <end>, <start> veux tu manger un morceau ? <end>,aimeriez vous manger quelque chose ? 
 <start> your pronunciation is more or less correct . <end>, <start> votre prononciation est plus ou moins correcte . <end>,ta prononciation est plus grande moins correcte . 
 <start> she assumed an air of indifference . <end>, <start> elle a pris un air indifferent . <end>,elle prit un air indifferent . 
 <start> i d really like to sleep in . <end>, <start> je voudrais vraiment faire la grasse matinee . <end>,j aimerais vraiment me coucher . 
 <start> just tell us the truth . <end>, <start> dis nous simplement la verite . <end>,dites nous simplement la verite . 
 <start> tom is not able to drive a car . <end>, <start> tom ne peut pas conduire une voiture . <end>,tom ne peut pas conduire une voiture . 
 <start> you re overworked . <end>, <start> tu es surmene . <end>,tu es surmene . 
 <start> i ll relay your message to tom . <end>, <start> je transmettrai ton message a tom . <end>,je transmettrai ton message a tom . 
 <start> i ll take over . <end>, <start> je vais prendre le controle . <end>,je vais prendre ca . 
 <start> it s hard to understand you . <end>, <start> c est dur de te comprendre . <end>,il est difficile de vous comprendre . 
 <start> i thought i was happy . <end>, <start> je pensais etre heureux . <end>,je pensais etre heureux . 
 <start> he wants to be an engineer . <end>, <start> il pense vouloir devenir ingenieur . <end>,il veut etre ingenieur . 
 <start> do you smoke ? <end>, <start> tu fumes ? <end>,fumes tu ? 
 <start> you are too young to travel alone . <end>, <start> tu es trop jeune pour voyager seul . <end>,tu es trop jeune pour voyager seul . 
 <start> grab as much as you need . <end>, <start> empoignez en autant que vous en avez besoin . <end>,empoigne attrape autant que vous en avez besoin . 
 <start> why do you lie ? <end>, <start> pourquoi mentez vous ? <end>,pourquoi mens tu ? 
 <start> that would be one reason . <end>, <start> ce serait une raison . <end>,ce serait une raison . 
 <start> it s a tough place to be . <end>, <start> c est un endroit dur . <end>,c est un endroit dur . 
 <start> do you need a ride ? <end>, <start> avez vous besoin d etre vehiculees ? <end>,avez vous besoin d etre vehiculee ? 
 <start> i thought she was cute . <end>, <start> je pensais qu elle etait mignonne . <end>,je pensais qu elle etait mignonne . 
 <start> what games do you have on your phone ? <end>, <start> quels jeux avez vous sur votre telephone ? <end>,qu avez vous dans votre telephone ? 
 <start> who am i to second guess him ? <end>, <start> qui suis je pour me montrer plus malin que lui ? <end>,que dois je une seconde fois ? 
" <start> thanks for the invitation , tom . <end>"," <start> merci pour l invitation , tom . <end>","merci pour l invitation , tom . "
 <start> i don t want an apology . i want an explanation . <end>, <start> je ne veux pas des excuses . je veux une explication . <end>,je ne veux pas de mes excuses . moi . 
 <start> do you think i could do that ? <end>, <start> penses tu que je pourrais faire ca ? <end>,penses tu que je pourrais faire ca ? 
 <start> he s smarter than me . <end>, <start> il est plus intelligent que moi . <end>,il est plus intelligent que moi . 
 <start> what is the next stop ? <end>, <start> quel est le prochain arret ? <end>,quel est le prochain arret ? 
 <start> i got what i came for . <end>, <start> j ai obtenu ce pourquoi je suis venu . <end>,j ai obtenu ce que je suis venu . 
 <start> i felt it was worth the risk . <end>, <start> j eus le sentiment que ca valait le risque . <end>,j ai eu le sentiment que ca valait le risque . 
 <start> how often do you feed the fish ? <end>, <start> a quelle frequence nourris tu les poissons ? <end>,a quelle frequence nourris tu les poissons ? 
 <start> the concert will take place next sunday . <end>, <start> le concert aura lieu dimanche prochain . <end>,le concert aura lieu dimanche prochain . 
 <start> he broke them . <end>, <start> il les a casses . <end>,il leur a emporte . 
 <start> we all felt happy . <end>, <start> nous etions tous heureux . <end>,nous avons tous ete heureux . 
" <start> if you would talk less and listen more , you might learn something . <end>"," <start> si tu parlais moins et ecoutais davantage , tu apprendrais sans doute quelque chose . <end>","si tu parlais moins et ecouter encore , tu apprendrais sans doute quelque chose . "
" <start> i had no other way of contacting you , so i came here in person . <end>", <start> je ne disposais pas d autre moyen de te contacter alors je suis venu ici en personne . <end>,je ne disposais pas d autre moyen de te contacter alors je suis venu ici en personne . 
 <start> tom asked a few questions that mary didn t want to answer . <end>, <start> tom posa quelques questions auxquelles mary ne voulait pas repondre . <end>,tom a pose quelques questions que mary ne voulait pas repondre . 
 <start> it was not difficult to pretend to be my mother . <end>, <start> ce n etait pas difficile de pretendre etre ma mere . <end>,ce n etait pas difficile de pretendre etre ma mere . 
 <start> i will never forget seeing you . <end>, <start> je n oublierai jamais vous avoir vue . <end>,je n oublierai jamais vous avoir vues . 
" <start> hold on for a few minutes , will you ? <end>"," <start> patiente quelques minutes , veux tu ? <end>","restez en ligne quelques minutes , voulez vous ? "
 <start> have any of your friends ever been arrested ? <end>, <start> l un quelconque de vos amis s est il jamais fait arreter ? <end>,l un de vos amies a t on ete arrete ? 
 <start> be kind to those around you . <end>, <start> sois gentil avec ton entourage . <end>,sois gentil avec eux vous entourent . 
 <start> he showed me his photograph album . <end>, <start> il m a montre son album photo . <end>,il m a montre son album photo . 
 <start> the company produces soy sauce and other food products . <end>, <start> l entreprise produit de la sauce soja et d autres produits alimentaires . <end>,la societe produit de la sauce soja et d autres produits alimentaires . 
 <start> his intelligence and experience enabled him to deal with the trouble . <end>, <start> son intelligence et son experience lui permirent de regler le souci . <end>,son intelligence et son experience lui permirent de suite avec les soucis . 
 <start> she urged him to drive carefully . <end>, <start> elle l a exhorte a conduire prudemment . <end>,elle l a exhorte a conduire prudemment . 
 <start> i wonder how many horses died during the civil war . <end>, <start> je me demande combien de chevaux sont morts durant la guerre de secession . <end>,je me demande combien de chevaux sont mortes durant la guerre de secession . 
 <start> get in the car now . <end>," <start> montez dans la voiture , maintenant ! <end>","monte dans la voiture , maintenant ! "
 <start> the company issued a press release . <end>, <start> l entreprise a publie un communique de presse . <end>,l entreprise a publie un communique de presse . 
 <start> i don t understand art . <end>, <start> je ne comprends pas l art . <end>,je ne comprends pas l art . 
 <start> why are you so insecure ? <end>, <start> pourquoi vous sentez vous si peu sur de vous ? <end>,pourquoi es tu si peu sures de toi ? 
 <start> you d be perfect for that . <end>, <start> tu serais parfaite pour ca . <end>,tu serais parfait pour cela . 
 <start> we didn t hear you come in . <end>, <start> nous ne t avons pas entendu entrer . <end>,nous ne vous avons pas entendues entrer . 
 <start> i saw him in the park . <end>, <start> je l ai vu dans le parc . <end>,je l ai vu dans le parc . 
 <start> you re probably tired . <end>, <start> vous etes probablement fatiguee . <end>,tu es probablement fatiguee . 
 <start> i m going to have to think about that one . <end>, <start> il va me falloir y reflechir . <end>,je vais devoir y reflechir . 
 <start> i m a busy person . <end>, <start> je suis une personne occupee . <end>,je suis une personne occupee . 
 <start> i had a cat named cookie . <end>, <start> j ai eu un chat denomme biscuit . <end>,j ai eu un chat denomme biscuit . 
 <start> i have a few tickets in row . <end>, <start> j ai quelques entrees pour la rangee . <end>,j ai quelques entrees pour la rangee . 
 <start> i m not sure i can trust you . <end>, <start> je ne suis pas sur que je puisse me fier a vous . <end>,je ne suis pas sure de pouvoir te faire confiance . 
 <start> who ordered pizza ? <end>, <start> qui a commande de la pizza ? <end>,qui a commande de la pizza ? 
 <start> the price of gold fluctuates daily . <end>, <start> le prix de l or fluctue quotidiennement . <end>,le prix de l or a la recherche de l or . 
" <start> i don t have time to say this twice , so listen carefully . <end>", <start> je n ai pas le temps de le repeter alors ecoute avec attention ! <end>,je n ai pas le temps de le repeter alors ecoutez avec attention ! 
 <start> i plan to go skiing with my girlfriend . <end>, <start> j ai l intention d aller skier avec ma copine . <end>,je prevois de skier avec ma petite amie . 
 <start> it s very hard to get along with him . <end>, <start> c est tres difficile de s entendre avec lui . <end>,il est tres difficile de s entendre avec lui . 
 <start> she has many valuable books . <end>, <start> elle possede de nombreux ouvrages de valeur . <end>,elle possede de nombreux ouvrages de valeur . 
 <start> let s get out of here before the cops get here . <end>, <start> sortons d ici avant que la police arrive . <end>,sortons d ici avant les flics se trouvent ici . 
 <start> both my parents are at home now . <end>, <start> mes deux parents sont a la maison maintenant . <end>,mes deux parents sont a la maison maintenant . 
 <start> could you kill someone ? <end>, <start> seriez vous capable de tuer quelqu un ? <end>,pourriez vous tuer quelqu un ? 
 <start> we re going back to boston . <end>, <start> nous retournons a boston . <end>,nous retournons a boston . 
 <start> can you determine what happened ? <end>, <start> pouvez vous determiner ce qui a eu lieu ? <end>,peux tu determiner ce qui est arrive ? 
 <start> what s the big hurry ? <end>, <start> quelle est cette urgence ? <end>,quel est le montant total ? 
 <start> how long do i have to wait for delivery ? <end>, <start> combien de temps dois je attendre pour la livraison ? <end>,combien de temps dois je attendre pour la livraison ? 
 <start> you need to be more careful . <end>, <start> tu dois etre plus prudente ! <end>,il te faut etre plus prudent . 
 <start> i play golf every so often . <end>, <start> je joue au golf de temps en temps . <end>,je joue au golf de temps en temps . 
 <start> tom knows a girl named mary . <end>, <start> tom connait une fille s appelant mary . <end>,tom connait une fille nommee mary . 
 <start> please close the door quietly . <end>," <start> ferme doucement la porte , s il te plait . <end>",ferme doucement la porte doucement s il vous plait . 
 <start> good luck to you ! <end>, <start> bonne chance ! <end>,bonne chance pour toi ! 
 <start> my license was confiscated . <end>, <start> on m a confisque mon permis . <end>,mon permis de conduire a ete confisque . 
 <start> he lived to a ripe old age . <end>, <start> il vecut jusqu a un age avance . <end>,il a vecu jusqu a un age avance . 
 <start> do you want to eat this ? <end>, <start> veux tu manger ca ? <end>,voulez vous manger ceci ? 
 <start> i don t feel like talking . <end>, <start> je ne suis pas d humeur a discuter . <end>,je n ai pas envie de parler . 
 <start> are you satisfied with your job ? <end>, <start> etes vous satisfait de votre emploi ? <end>,etes vous satisfait de votre travail ? 
 <start> tom is convinced everybody hates him . <end>, <start> tom est convaincu que tout le monde le deteste . <end>,tom est convaincu que tout le monde le deteste . 
 <start> you have a great imagination . <end>, <start> vous etes dotees d une grande imagination . <end>,vous etes dotees d une grande imagination . 
" <start> i can t promise anything , but i ll do my best . <end>"," <start> je ne peux rien promettre , mais je vais faire de mon mieux . <end>","je ne peux rien promettre , mais je ferai de mon mieux . "
 <start> we all quit . <end>, <start> nous arretons toutes . <end>,nous arretons tous . 
 <start> it s tom s turn to wash the dishes . <end>, <start> c est au tour de tom de faire la vaisselle . <end>,c est le tour de tom de faire la vaisselle . 
 <start> they re jittery . <end>, <start> elles sont nerveuses . <end>,ils ont la frousse . 
 <start> tom is angry with us . <end>, <start> tom est en colere contre nous . <end>,tom est en colere contre nous . 
 <start> i thank you for your courtesy . <end>, <start> je te remercie pour ta politesse . <end>,je te remercie pour votre courtoisie . 
 <start> the sculptures are of great value . <end>, <start> les sculptures sont de grande valeur . <end>,les sculptures sont de grande valeur . 
 <start> how did you accomplish this ? <end>, <start> comment as tu reussi a faire ca ? <end>,comment avez vous reussi a faire ceci ? 
" <start> you were there , right ? <end>"," <start> tu etais la bas , n est ce pas ? <end>","vous etiez la , n est ce pas ? "
 <start> i feel horrible . <end>, <start> je me sens super mal . <end>,je me sens super . 
 <start> what if tom doesn t like me ? <end>, <start> et si tom ne m aime pas ? <end>,et si tom ne m aime pas ? 
 <start> what did you do exactly ? <end>," <start> qu as tu fait , exactement ? <end>",qu avez vous fait exactement ? 
 <start> how many words should you write ? <end>, <start> combien de mots devriez vous ecrire ? <end>,combien de mots devriez vous ecrire ? 
 <start> his name is known to everybody in this area . <end>, <start> son nom est connu de tous dans cette region . <end>,son nom est connu de chacun dans cette region . 
 <start> i was pretty relaxed . <end>, <start> j etais assez detendue . <end>,j etais plutot detendue . 
 <start> why were you holding his hand ? <end>, <start> pourquoi lui teniez vous la main ? <end>,pourquoi lui teniez vous la main ? 
" <start> tom isn t lucky , but mary is . <end>"," <start> tom n est pas chanceux , mais mary l est . <end>","tom n est pas chanceux , mais mary est . "
 <start> this is all i can do . <end>, <start> c est tout ce que je peux faire . <end>,tout est tout ce que je peux faire . 
" <start> if you want to stay here , you are welcome to . <end>"," <start> si vous voulez rester ici , vous etes bienvenus . <end>","si tu veux rester ici , tu es bienvenu . "
" <start> may i have a napkin , please ? <end>"," <start> puis je avoir une serviette , s il vous plait ? <end>","puis je avoir une serviette , s il vous plait ? "
