Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> you seem to want me to talk you out of doing that . <end>, <start> il semble que tu veuilles que je te persuade de ne pas le faire . <end>,vous semblez vouloir que je vous persuade de ne pas le faire . 
 <start> the price of everything increased . <end>, <start> le prix de tout augmenta . <end>,le prix de tout augmenta . 
 <start> it s too early to know . <end>, <start> il est trop tot pour le savoir . <end>,c est trop tot pour savoir . 
 <start> i m being serious . <end>, <start> je suis serieuse . <end>,je suis serieux . 
 <start> i like your dog . <end>, <start> j aime votre chien . <end>,j aime votre chien . 
 <start> tell tom it s an emergency . <end>, <start> dites a tom que c est une urgence . <end>,dis a tom que c est une urgence . 
 <start> that bridge across this river is the oldest in the town . <end>, <start> ce pont en travers de cette riviere est le plus ancien de la ville . <end>,ce pont en travers de cette riviere est le plus ancien de la ville . 
 <start> they have been busy . <end>, <start> elles ont ete occupees . <end>,ils ont ete occupees . 
 <start> they blocked it . <end>, <start> ils l ont bloquee . <end>,ils l ont vire . 
 <start> tom knew it was wrong to do what he was doing . <end>, <start> tom savait que c etait mal de faire ce qu il etait en train de faire . <end>,tom savait que c etait mal de faire ce qu il faisait . 
 <start> they re really good at making clothes . <end>, <start> ils sont vraiment bons dans la confection de vetements . <end>,ils sont vraiment bonnes pour raconter des vetements . 
 <start> all this has now changed . <end>, <start> tout ceci a desormais change . <end>,tout ceci a desormais change . 
 <start> no one will speak for you . <end>, <start> personne ne parlera a ta place . <end>,personne ne vous parlera . 
 <start> tom gave away everything he owned . <end>, <start> tom donna tout ce qu il possedait . <end>,tom distribua tout ce qu il possedait . 
 <start> we talked . <end>, <start> nous nous entretinmes . <end>,nous avons parle . 
 <start> where did you go to school ? <end>, <start> ou es tu allee a l ecole ? <end>,ou etes vous alle a l ecole ? 
 <start> they have been busy . <end>, <start> ils ont ete occupes . <end>,ils ont ete occupees . 
 <start> i ll pick you up at your home . <end>, <start> je te prendrai chez toi . <end>,je vais te prendre chez toi . 
 <start> don t drink the water . <end>, <start> ne buvez pas l eau . <end>,ne bois pas l eau . 
" <start> no , that s not true . <end>"," <start> non , ce n est pas vrai . <end>","non , ce n est pas vrai . "
 <start> tom really likes traveling . <end>, <start> tom aime beaucoup voyager . <end>,tom aime vraiment voyager . 
 <start> i ve just come up with a great idea . <end>, <start> il m est juste venu une super idee . <end>,je viens de trouver une super idee . 
 <start> she was very happy with my gift . <end>, <start> elle a ete tres heureuse de mon cadeau . <end>,elle etait tres heureuse de mon cadeau . 
 <start> i left the party too early . <end>, <start> j ai quitte la fete trop tot . <end>,j ai quitte la fete trop tot . 
 <start> i think we made the right call . <end>, <start> je pense que nous avons fait le bon choix . <end>,je pense que nous avons fait le bon appel . 
 <start> she got no answer from him . <end>, <start> elle ne recut pas de reponse de sa part . <end>,elle ne recut pas de reponse de sa part . 
 <start> we re friends now . <end>, <start> nous sommes desormais amies . <end>,nous sommes desormais des amis . 
 <start> i want to do this on my own . <end>, <start> je veux faire ca seul . <end>,je veux faire ca a moi meme . 
 <start> i didn t realize you were here . <end>, <start> je n avais pas realise que vous etiez ici . <end>,je n ai pas realise que vous etiez ici . 
 <start> i was just trying to be helpful . <end>, <start> j essayais juste d aider . <end>,j essayais juste d essayer . 
 <start> he knows many amusing magic tricks . <end>, <start> il connait beaucoup de trucs amusants . <end>,il connait beaucoup de trucs amusants . 
 <start> a bird can glide through the air without moving its wings . <end>, <start> un oiseau peut planer dans les airs sans bouger ses ailes . <end>,un oiseau peut faire du fil a travers le ciel sans atteindre ses ailes . 
 <start> i wholeheartedly agree . <end>, <start> je suis completement d accord . <end>,je suis totalement d accord . 
 <start> i paid the bill . <end>, <start> j ai paye l addition . <end>,j ai paye la facture . 
 <start> don t litter ! <end>, <start> ne pas deverser d immondices ! <end>,ne pas deverser d immondices ! 
 <start> this bed is not comfortable . <end>, <start> ce lit n est pas confortable . <end>,ce lit n est pas confortable . 
 <start> you re taller than i am . <end>, <start> tu es plus grande que moi . <end>,tu es plus grande que moi . 
 <start> i m just beginning . <end>, <start> je ne fais que commencer . <end>,je ne fais que commencer . 
 <start> he s your friend . <end>, <start> c est votre ami . <end>,il est votre ami . 
 <start> there was nothing there . <end>, <start> il n y avait rien . <end>,il n y avait rien la bas . 
 <start> you said you were going to handle it . <end>, <start> vous avez dit que vous alliez vous en debrouiller . <end>,vous avez dit que vous alliez le gerer . 
 <start> the bullet cut through an artery . <end>, <start> la balle sectionna une artere . <end>,la balle s enrhume sur un clou . 
 <start> i don t know that many people here . <end>, <start> je ne connais pas tant de gens ici . <end>,je ne connais pas autant de gens ici . 
 <start> i ll leave no stone unturned to find out who did this . <end>, <start> je ne menagerai aucun effort pour decouvrir qui a fait ca . <end>,je ne menagerai aucun effort pour decouvrir qui a fait ca . 
 <start> tom won t be spending christmas with his family . <end>, <start> tom ne passera pas noel avec sa famille . <end>,tom ne passera pas noel avec sa famille . 
 <start> they are approaching . <end>, <start> elles approchent . <end>,elles approchent . 
 <start> he was aware of being watched . <end>, <start> il savait qu on l epiait . <end>,il etait consciente d etre l objet d regards . 
 <start> i saw you in the park yesterday . <end>," <start> je t ai vu au parc , hier . <end>","je vous ai vus dans le parc , hier . "
 <start> isn t that what you always wanted ? <end>, <start> n est ce pas ce que tu as toujours voulu ? <end>,n est ce pas ce que vous avez toujours voulu ? 
" <start> i called him , but a girl answered the phone . <end>", <start> je l ai appele mais une fille a repondu au telephone . <end>,je l ai appele mais une fille decrocha le telephone . 
 <start> can i go swimming this afternoon ? <end>, <start> puis je aller nager cet apres midi ? <end>,puis je aller nager cet apres midi ? 
 <start> everything is going fine . <end>, <start> tout se passe bien . <end>,tout va bien . 
 <start> i felt naked . <end>, <start> je me sentis nu . <end>,je me suis senti nu . 
 <start> she explained to him how to solve the puzzle . <end>, <start> elle lui a explique comment resoudre l enigme . <end>,elle lui expliqua comment resoudre l enigme . 
 <start> i have everything i need . <end>, <start> je dispose de tout ce dont j ai besoin . <end>,j ai tout ce dont j ai besoin . 
 <start> i d like you to meet a friend of mine . <end>, <start> j aimerais que vous rencontriez l un de mes amis . <end>,j aimerais que vous rencontriez l un de mes amis . 
 <start> i let you down . <end>, <start> je t ai laisse tomber . <end>,je t ai laisse tomber . 
 <start> you re joking ! <end>, <start> vous plaisantez ! <end>,tu plaisantes ! 
 <start> be careful about what you eat . <end>, <start> soyez prudente quant a ce que vous mangez . <end>,faites attention a propos de ce que vous mangez . 
 <start> i prepared breakfast for tom . <end>, <start> j ai prepare le petit dejeuner pour tom . <end>,j ai prepare le petit dejeuner pour tom . 
 <start> they re right behind me . <end>, <start> elles sont juste derriere moi . <end>,ils sont juste derriere moi . 
 <start> he was the one who suggested it . <end>, <start> c est lui qui l a suggere . <end>,c est lui qui l a suggere . 
 <start> i d like to know a little bit more about you . <end>, <start> j aimerais en savoir un petit peu plus a ton sujet . <end>,j aimerais savoir un petit peu plus a toi . 
 <start> this file is encrypted . <end>, <start> ce fichier est crypte . <end>,ce fichier est crypte . 
 <start> we must water the flower . <end>, <start> nous devons arroser la fleur . <end>,nous devons arroser la pendule . 
 <start> can i touch your beard ? <end>, <start> puis je toucher votre barbe ? <end>,puis je toucher votre barbe ? 
 <start> not all birds can fly . <end>, <start> tous les oiseaux ne peuvent pas voler . <end>,tous les oiseaux ne peuvent pas voler . 
 <start> this word is both a noun and a verb . <end>, <start> ce mot est un nom et un verbe a la fois . <end>,ce mot est un nom et un verbe a la fois . 
 <start> tom never was ambitious . <end>, <start> tom n a jamais ete ambitieux . <end>,tom n a jamais ete ambitieux . 
 <start> she s my first love . <end>, <start> elle est mon premier amour . <end>,c est ma premiere fille . 
 <start> he who lives by the sword will die by the sword . <end>," <start> celui qui vit par l epee , perira par l epee . <end>","qui vit par par l epee , perira par par l epee . "
 <start> all of our attempts failed . <end>, <start> toutes nos tentatives ont echoue . <end>,toutes nos tentatives ont echoue . 
 <start> do you want any of these flowers ? <end>, <start> veux tu une de ces fleurs ? <end>,veux tu un quelconque de ces fleurs ? 
 <start> did you solve the problem ? <end>, <start> avez vous resolu le probleme ? <end>,avez vous resolu le probleme ? 
 <start> you re clever . <end>, <start> vous etes malins . <end>,tu es intelligent . 
 <start> the story ends happily . <end>, <start> l histoire se finit bien . <end>,l histoire se finit bien . 
 <start> what is it that you want me to do ? <end>, <start> que veux tu que je fasse ? <end>,qu est ce que vous voulez que je fasse ? 
 <start> you re very curious . <end>, <start> vous etes tres curieuse . <end>,tu es tres curieuse . 
 <start> why did you come home so late ? <end>, <start> pourquoi etes vous rentree a la maison aussi tard ? <end>,pourquoi etes vous rentre a la maison aussi tard ? 
" <start> well , stranger things have happened . <end>"," <start> eh bien , des choses plus etranges sont survenues . <end>","eh bien , les choses se sont deroulees . "
 <start> he shrank back in the face of danger . <end>, <start> il recula face au danger . <end>,il est revenu dans le face du danger . 
 <start> why are you acting like this ? <end>, <start> pourquoi agis tu comme ca ? <end>,pourquoi agis tu comme ca ? 
 <start> we re quite tired . <end>, <start> nous sommes assez fatigues . <end>,nous sommes assez fatigues . 
 <start> it was a national scandal . <end>, <start> ca a ete un scandale national . <end>,ca a ete un scandale national . 
" <start> i know how to solve the problem , but i ve been asked not to tell you . <end>", <start> je sais comment resoudre le probleme mais on m a demande de ne pas vous le dire . <end>,je sais comment resoudre le probleme mais on m a demande de ne pas te le dire . 
 <start> he had a problem with the front door key . <end>, <start> il a eu un probleme avec la cle de la porte d entree . <end>,il a eu un probleme a la jambe d entree . 
 <start> i can t recall who said that . <end>, <start> je ne me rappelle pas qui a dit ca . <end>,je ne peux me souvenir qui a dit ca . 
 <start> i wanted to share it . <end>, <start> je voulais le partager . <end>,je voulais le partager . 
 <start> i m willing to help you if you want me to . <end>," <start> je suis prete a t aider , si tu veux que je le fasse . <end>","je suis dispose a vous aider , si vous voulez que je le fasse . "
 <start> he got ready for departure . <end>, <start> il s appreta au depart . <end>,il s appreta au depart . 
 <start> tom s funny . <end>, <start> tom est drole . <end>,tom est drole . 
 <start> we rested for a while . <end>, <start> nous nous sommes reposes un moment . <end>,nous nous sommes reposes un moment . 
 <start> you don t have to apologize . <end>, <start> tu n es pas oblige de presenter des excuses . <end>,vous n etes pas oblige de presenter des excuses . 
 <start> how did you get a naked picture of me ? <end>, <start> comment t es tu procuree une photo de moi a poil ? <end>,comment avez vous recu une photo de moi a poil ? 
 <start> i have a brand new pair of socks . <end>, <start> j ai une paire de chaussettes toute neuve . <end>,j ai une paire de chaussettes . 
 <start> are you seeing anybody ? <end>, <start> sors tu avec quiconque ? <end>,voyez vous qui que ce soit ? 
 <start> i forgot it in the garage . <end>, <start> je l ai oubliee dans la remise . <end>,j ai oublie ca dans le garage . 
" <start> wherever you go , you ll be welcomed . <end>"," <start> ou que vous alliez , vous serez bienvenue . <end>","ou que vous alliez , vous serez bienvenues . "
 <start> i know tom is generous . <end>, <start> je sais que tom est genereux . <end>,je sais que tom est genereux . 
 <start> you must not stay in bed . <end>, <start> vous ne devez pas rester au lit . <end>,tu ne dois pas rester au lit . 
 <start> don t do anything until i come . <end>, <start> ne fais rien avant que je vienne . <end>,ne faites rien jusqu a ce que je vienne . 
" <start> she cried and cried , but nobody came to comfort her . <end>", <start> elle a pleure tant et plus mais personne n est venu la reconforter . <end>,elle pleura et pleura mais mais personne ne vint la reconforter . 
 <start> the statue has no head . <end>, <start> la statue est depourvue de tete . <end>,la statue est sans tete . 
 <start> do as you please . <end>, <start> faites comme il vous plaira . <end>,faites comme il vous plaira . 
 <start> she hired him as an interpreter . <end>, <start> elle l engagea en tant qu interprete . <end>,elle l enrola comme interprete . 
 <start> why aren t you all laughing ? <end>, <start> pourquoi ne riez vous pas tous ? <end>,pourquoi ne riez vous pas ? 
 <start> not all of them are busy . <end>, <start> toutes ne sont pas occupees . <end>,ils ne sont pas occupees . 
 <start> this essay is my own . <end>, <start> cette composition est la mienne . <end>,cette redaction est de mes propres moyens . 
 <start> i was injured while i was skiing . <end>, <start> j ai ete blesse en skiant . <end>,j ai ete blessee en skiant . 
 <start> you re not your normal self . <end>, <start> tu n es pas dans ton etat normal . <end>,vous n etes pas dans votre etat normal . 
" <start> you ve forgotten me , haven t you ? <end>"," <start> tu m as oublie , pas vrai ? <end>","tu m as oublie , n est ce pas ? "
 <start> why would you want to do something like that ? <end>, <start> pourquoi voudrais tu faire une chose pareille ? <end>,pourquoi voudrais tu faire une telle chose ? 
 <start> i feel your pain . <end>, <start> je compatis a ta douleur . <end>,je ressens ta douleur . 
 <start> tom has three secretaries . <end>, <start> tom a trois secretaires . <end>,tom a trois secretaires . 
 <start> you don t have to explain . <end>, <start> vous n etes pas obligee de donner des explications . <end>,tu n es pas oblige de fournir des explications . 
 <start> i d like to have a glass of wine . <end>, <start> j aimerais avoir un verre de vin . <end>,j aimerais avoir un verre de vin . 
 <start> i m from the west coast . <end>, <start> je suis de la cote ouest . <end>,je suis de la cote ouest . 
 <start> he ignored his father s advice . <end>, <start> il a ignore les conseils de son pere . <end>,il a ignore les conseils de son pere . 
 <start> i warned you once . <end>, <start> je t ai averti une fois . <end>,je t ai prevenue une fois . 
 <start> tom whispered something in mary s ear . <end>, <start> tom a chuchote quelque chose a l oreille de mary . <end>,tom murmura quelque chose a l oreille de mary . 
" <start> now that you know the truth , perhaps you ll feel better . <end>"," <start> maintenant que tu connais la verite , peut etre que tu te sentiras mieux . <end>","maintenant que vous connaissez la verite , peut etre mieux vous sentir mieux . "
 <start> he zones out in front of the tv for hours on end . <end>, <start> il traine sans arret devant la tele pendant des heures . <end>,il traine sans arret devant la tele pendant des heures a la fin . 
 <start> have a nice trip . <end>, <start> faites un bon voyage ! <end>,faites un bon voyage ! 
 <start> you re blocking my light . <end>, <start> vous me faites de l ombre . <end>,tu me fais de la lumiere . 
 <start> i guess i was wrong . <end>, <start> je suppose que j ai eu tort . <end>,je suppose que j ai tort . 
 <start> the students disobeyed their teacher . <end>, <start> les eleves ont desobei a leur instituteur . <end>,les eleves ont desobei a leur professeur . 
 <start> do you have change for a dollar ? <end>, <start> as tu la monnaie d un dollar ? <end>,avez vous le changement d un dollar ? 
" <start> the sooner you return , the happier your father will be . <end>"," <start> le plus tot tu reviendras , le plus heureux sera ton pere . <end>","le plus tot vous partirez , plus heureux votre pere sera aussi . "
 <start> i want you to go home . <end>, <start> je veux que tu ailles chez nous . <end>,je veux que vous alliez chez nous . 
 <start> someone asked for you . <end>, <start> quelqu un a demande apres vous . <end>,quelqu un vous a demande . 
 <start> do you have the schedule ? <end>, <start> avez vous l emploi du temps ? <end>,avez vous le programme ? 
 <start> it s up to you to decide whether or not to go . <end>, <start> c est ta responsabilite de savoir si tu y vas ou pas . <end>,c est a toi de decider si ou pas y aller . 
 <start> it is not appropriate for you to do this . <end>, <start> il ne convient pas que tu fasses cela . <end>,ca ne convient pas a faire ca . 
 <start> you re very upset . <end>, <start> vous etes tres contrarie . <end>,tu es tres contrarie . 
 <start> it will take a little time to get used to wearing a wig . <end>, <start> ca prendra un peu de temps pour s habituer a porter une perruque . <end>,il fera un peu de temps pour s habituer a porter une perruque . 
 <start> how often do you go shopping ? <end>, <start> combien de fois vas tu faire les courses ? <end>,a quelle frequence vas tu faire les courses ? 
 <start> you really should eat before you leave . <end>, <start> vous devriez vraiment manger avant de partir . <end>,tu devrais vraiment manger avant de partir . 
 <start> does he know what you did ? <end>, <start> sait il ce que tu as fait ? <end>,sait il ce que tu as fait ? 
 <start> i can prove it to you . <end>, <start> je peux vous le prouver . <end>,je peux te le prouver . 
 <start> he is a very thoughtful person . <end>, <start> c est une personne tres attentionnee . <end>,c est une personne tres attentionnee . 
 <start> it was just as i thought . <end>, <start> c etait bien ce que je pensais . <end>,c etait tout ce que je pensais . 
 <start> they died on the battlefield . <end>, <start> ils moururent sur le champ de bataille . <end>,ils moururent sur le champ de bataille . 
 <start> they want you dead . <end>, <start> ils vous veulent morte . <end>,elles vous veulent morte . 
 <start> i won t be at home tonight . <end>, <start> je ne serai pas a la maison ce soir . <end>,je ne suis pas a la maison ce soir . 
 <start> their muscles are stiff . <end>, <start> ils ont des courbatures . <end>,ils ont des courbatures . 
 <start> we have no choice but to go . <end>, <start> nous n avons le choix que de partir . <end>,nous n avons d autre choix que d y aller . 
 <start> he fits the description in the newspaper . <end>, <start> la description dans le journal lui correspond . <end>,il va a la description dans le journal . 
 <start> he happened to catch sight of a rare butterfly . <end>, <start> il advint qu il apercut un papillon rare . <end>,il est arrive a attraper un papillon rare . 
 <start> would you like to be rich ? <end>, <start> aimeriez vous etre riches ? <end>,voulez vous etre riche ? 
 <start> tom got these tickets for free . <end>, <start> tom a eu ces billets gratuitement . <end>,tom a eu ces billets gratuitement . 
 <start> what are your true feelings ? <end>, <start> quels sont tes veritables sentiments ? <end>,quels sont vos veritables sentiments ? 
 <start> the moon is out . <end>, <start> la lune est la . <end>,la lune est visible . 
 <start> some parts of this city are very ugly . <end>, <start> certaines parties de cette ville sont vraiment tres moches . <end>,certaines regions de cette ville sont tres moches . 
 <start> i need it for the parking meter . <end>, <start> j en ai besoin pour le parcmetre . <end>,j en ai besoin pour le parcmetre . 
 <start> you ll soon be able to sing as well as tom . <end>, <start> vous serez bientot capable de chanter aussi bien que tom . <end>,tu seras bientot capable de chanter aussi bien que tom . 
 <start> what happens now ? <end>," <start> que se passe t il , maintenant ? <end>",qu est ce qui se produit maintenant ? 
 <start> that s not what you want to do . <end>, <start> ce n est pas ce que vous voulez faire . <end>,ce n est pas ce que tu veux faire . 
 <start> where are you heading ? <end>, <start> ou vas tu ? <end>,ou vous dirigez vous ? 
 <start> don t tell me . let me guess . <end>, <start> ne me le dis pas ! laisse moi le deviner ! <end>,ne me le dis pas ! laissez moi le deviner ! 
 <start> we were hoping something interesting would happen . <end>, <start> nous esperions que quelque chose d interessant surviendrait . <end>,nous esperons que quelque chose d interessant surviendrait . 
 <start> i don t usually eat at places like this . <end>," <start> je ne mange pas dans des endroits comme celui ci , habituellement . <end>",je ne mange pas dans des endroits comme celui ci . 
 <start> which is your luggage ? <end>, <start> quelle est ta valise ? <end>,quel est votre valise ? 
 <start> she also speaks french . <end>, <start> elle parle aussi le francais . <end>,elle parle egalement le francais . 
 <start> you should exercise . <end>, <start> tu devrais faire de l exercice . <end>,tu devrais faire de l exercice . 
 <start> she couldn t convince him to give a speech . <end>, <start> elle n a pas pu le convaincre de faire un discours . <end>,elle ne put le convaincre de faire un discours . 
 <start> you re very tall . <end>, <start> vous etes tres grande . <end>,tu es tres grand . 
 <start> i sell computers . <end>, <start> je vends des ordinateurs . <end>,je vends des ordinateurs . 
 <start> they re all gone . <end>, <start> elles sont toutes parties . <end>,ils sont tous partis . 
 <start> who stayed ? <end>, <start> qui est reste ? <end>,qui est reste ? 
 <start> the party was held on may nd . <end>, <start> la fete a eu lieu le vingt deux mai . <end>,la fete a se faire en deux deux minutes . 
 <start> it s just a matter of time . <end>, <start> c est juste une question de temps . <end>,ce n est qu une question de temps . 
 <start> he called for help . <end>, <start> il a demande de l aide . <end>,il a appele pour l aide . 
 <start> let me handle this . <end>, <start> laisse moi regler ca . <end>,laissez moi m en debrouiller . 
 <start> that book is small . <end>, <start> ce livre est petit . <end>,ce livre est petit . 
 <start> can you show me how to tie a tie ? <end>, <start> peux tu me montrer comment nouer une cravate ? <end>,peux tu me montrer comment nouer une cravate ? 
 <start> what makes you think i want your help ? <end>, <start> qu est ce qui te fait penser que je veuille ton aide ? <end>,qu est ce qui vous fait croire que je veuille votre aide ? 
 <start> please remember to mail the letter on your way home . <end>, <start> veuillez penser a poster la lettre sur le chemin de votre domicile . <end>,"rappelle toi de poster la lettre sur le chemin de la maison , s il te plait . "
 <start> i m not so good at tennis . <end>, <start> je ne suis pas tellement bon en tennis . <end>,je ne suis pas si bonnes au tennis . 
 <start> you re not fit . <end>, <start> vous ne convenez pas . <end>,tu n es pas en forme . 
 <start> take a look . <end>, <start> jetez un il ! <end>,jette un coup d il . 
 <start> i found it easy to find the building . <end>, <start> j ai trouve cela facile de trouver le batiment . <end>,je trouvai facile de trouver le batiment . 
 <start> when was that ? <end>, <start> c etait quand ? <end>,quand etait ce ? 
 <start> you will know soon enough . <end>, <start> tu le sauras bien assez tot . <end>,tu sauras assez tot . 
 <start> i can t join you . <end>, <start> je ne peux me joindre a vous . <end>,je ne peux pas vous joindre a vous . 
 <start> making jewelry is a lot easier than it sounds like it would be . <end>, <start> fabriquer de la joaillerie est beaucoup plus facile que ca n en aurait l air . <end>,fabriquer de la joaillerie est beaucoup plus facile que ca n en aurait l air . 
 <start> she looked me in the eye . <end>, <start> elle m a regarde dans les yeux . <end>,elle m a regarde dans l il . 
" <start> whatever you do , don t drop your new phone . <end>"," <start> quoi que tu fasses , ne fais pas tomber ton nouveau telephone ! <end>","quoi que tu fasses , ne te laisse pas ton nouveau telephone ! "
 <start> can t you discount it a little ? <end>, <start> ne pouvez vous pas y appliquer une petite remise ? <end>,ne pouvez vous pas y appliquer un peu ? 
 <start> is anyone on board ? <end>, <start> qui que ce soit se trouve t il a bord ? <end>,qui que ce soit se trouve t il a bord ? 
 <start> i appreciate what you did yesterday . <end>, <start> je suis reconnaissante pour ce que vous avez fait hier . <end>,j estime ce que tu as fait hier . 
 <start> my friends are all married . <end>, <start> toutes mes amies sont mariees . <end>,mes amies sont mariees . 
 <start> he witnessed the murder . <end>, <start> il a ete temoin du meurtre . <end>,il a assiste jusqu a ce crime . 
 <start> where are you ? <end>, <start> ou es tu ? <end>,ou es tu ? 
 <start> it s freezing outside . <end>, <start> il gele dehors . <end>,ca sonne dehors . 
 <start> there s something i wanted to give you . <end>, <start> il y a quelque chose que je voulais te donner . <end>,il y a quelque chose que je voulais te donner . 
 <start> i wish nothing but the best for you . <end>, <start> je ne vous souhaite rien d autre que le meilleur . <end>,je ne vous souhaite rien d autre que le meilleur . 
 <start> i like to grow flowers . <end>, <start> j aime faire pousser des fleurs . <end>,j aime faire pousser des fleurs . 
 <start> lots of people make that mistake . <end>, <start> beaucoup de gens commettent cette erreur . <end>,beaucoup de gens commettent cette erreur . 
 <start> i d like to set things straight . <end>, <start> j aimerais mettre les choses au clair . <end>,j aimerais mettre mes trucs a droite . 
 <start> don t make me wait long . <end>, <start> ne me fais pas attendre longtemps . <end>,ne m oblige pas a patienter longtemps . 
 <start> he may come today . <end>, <start> il viendra peut etre aujourd hui . <end>,il se peut qu il vienne aujourd hui . 
 <start> i will fight . <end>, <start> je me battrai . <end>,je me jogging . 
 <start> is that black bag yours ? <end>, <start> ce sac noir est il a vous ? <end>,ce sac est il ? 
 <start> give credit where credit is due . <end>, <start> honorez celui auquel l honneur revient . <end>,honorez celui auquel l honneur revient . 
 <start> he s a jerk . <end>, <start> c est un pauvre type . <end>,c est un pauvre type ! 
 <start> i m glad you met tom . <end>, <start> je suis heureuse que tu aies rencontre tom . <end>,je suis heureux que tu aies rencontres tom . 
 <start> she pulled her sweater over her head . <end>, <start> elle tira son chandail au dessus de sa tete . <end>,elle a tire son chandail a la tete . 
 <start> we haven t been informed yet . <end>, <start> nous n en avons pas encore ete informees . <end>,nous n en avons pas encore ete informes . 
 <start> does anyone have a picture of this ? <end>, <start> quelqu un a t il une photo de ca ? <end>,y a t il une photo de ceci ? 
 <start> they made me go there . <end>, <start> ils m y ont fait aller . <end>,ils m ont fait aller la . 
 <start> where did everybody go ? <end>, <start> ou tout le monde s en est il alle ? <end>,ou tout le monde est il alle ? 
 <start> i didn t see any children in the park . <end>, <start> je n ai vu aucun enfant dans le parc . <end>,je n ai vu aucun enfant dans le parc . 
 <start> the price of oil is down this week . <end>, <start> le prix du petrole est en baisse cette semaine . <end>,le prix du petrole est en baisse cette semaine . 
 <start> i also like painting . <end>, <start> j aime egalement peindre . <end>,j aime egalement peindre . 
 <start> i ll help you prevent that from happening again . <end>, <start> je vais t aider a faire en sorte que cela ne se reproduise pas . <end>,je t aiderai en esperant que cela ne se reproduise pas . 
 <start> i want a cup of iced tea . <end>, <start> je voudrais un verre de the glace . <end>,je veux une tasse de the glace . 
 <start> never tell a lie . <end>, <start> ne dites jamais de mensonges . <end>,ne dites jamais de mensonges . 
 <start> tom shaved off his mustache . <end>, <start> tom s est rase la moustache . <end>,tom a rase sa moustache . 
 <start> i m not sure he wants to talk to me . <end>, <start> je ne suis pas sur qu il veuille me parler . <end>,je ne suis pas sure qu il veuille me parler . 
 <start> the rescue workers are going to hand out supplies to the victims of the earthquake . <end>, <start> les sauveteurs vont distribuer des vivres aux victimes du tremblement de terre . <end>,les sauveteurs vont distribuer des vivres aux victimes du tremblement de terre . 
 <start> i m afraid i can t finish them in time . <end>, <start> j ai peur de ne pas avoir le temps de les finir . <end>,je crains de ne pas avoir les choses a temps . 
 <start> she made the same mistake again . <end>, <start> elle a encore commis la meme faute . <end>,elle refit la meme erreur . 
 <start> he found out the secret . <end>, <start> il a decouvert le secret . <end>,il a decouvert le secret . 
 <start> i have to talk to you alone . <end>, <start> je dois vous parler seule a seules . <end>,il me faut vous parler seuls a seuls . 
 <start> i ll never be as good as you . <end>, <start> je ne serai jamais aussi bonne que toi . <end>,je ne serai jamais aussi bonne que toi . 
 <start> i wish you did not have so many problems . <end>, <start> je regrette que tu aies autant d ennuis . <end>,j aurais aime que vous ayez autant de problemes . 
 <start> vladivostok is a city in russia . <end>, <start> vladivostok est une ville de russie . <end>,vladivostok est une ville de russie . 
 <start> to each his own . <end>, <start> a chacun le sien . <end>,chacun a chacun . 
 <start> have you read that book ? <end>, <start> as tu lu ce livre ? <end>,avez vous lu ce livre ? 
 <start> i must have made a mistake . <end>, <start> j ai du commettre une erreur . <end>,il me faut avoir fait une erreur . 
 <start> i only got your letter yesterday . <end>, <start> je n ai recu votre lettre qu hier . <end>,je n ai recu votre lettre qu hier . 
 <start> i found the picture you were looking for . <end>, <start> j ai trouve le tableau que tu cherchais . <end>,j ai trouve la photo que tu cherchais . 
 <start> i wish you had told me the truth then . <end>, <start> j aurais aime que tu me dises la verite a ce moment la . <end>,j aurais souhaite que vous me disiez la verite . 
 <start> it s going to be a challenge . <end>, <start> ca va etre un defi . <end>,ca va etre un defi . 
 <start> that dress is perfect for you . <end>, <start> cette robe est parfaite pour vous . <end>,cette robe est parfait pour toi . 
 <start> you re not that smart . <end>, <start> tu n es pas si maline . <end>,tu n es pas si malin . 
 <start> it all depends on the weather . <end>, <start> tout depend du temps . <end>,tout depend du temps . 
 <start> you have to have a lot of stamina to be an olympic athlete . <end>, <start> vous devez avoir beaucoup d endurance pour etre un athlete olympique . <end>,il vous faut avoir beaucoup d endurance pour etre un athlete olympique . 
 <start> the explosion that followed killed many people . <end>, <start> l explosion qui suivit tua de nombreuses personnes . <end>,l explosion qui suivit tua de nombreuses personnes . 
 <start> you can do it any way you like . <end>, <start> tu peux le faire de la maniere que tu veux . <end>,vous pouvez le faire de la facon ou vous voulez . 
" <start> i m sorry , i couldn t hear you . <end>"," <start> je suis desole , je ne pouvais pas vous entendre . <end>","je suis desole , je n ai pas pu vous entendre . "
 <start> don t hesitate to call if you need me . <end>, <start> n hesite pas a m appeler si tu as besoin de moi . <end>,"n hesite pas a appeler , si tu as besoin de moi . "
 <start> stop frowning . <end>, <start> arrete de froncer les sourcils ! <end>,arrete de froncer les sourcils ! 
 <start> it s hard to figure out who s telling the truth . <end>, <start> c est difficile de savoir qui dit la verite . <end>,il est difficile de comprendre qui dit la verite . 
 <start> he s wet . <end>, <start> il est mouille . <end>,il est mouille . 
 <start> he disappeared into the crowd . <end>, <start> il a disparu dans la foule . <end>,il a disparu dans la foule . 
 <start> be careful . <end>, <start> sois prudente ! <end>,soyez prudente ! 
 <start> tom wants to move to boston . <end>, <start> tom veut partir pour boston . <end>,tom veut demenager pour boston . 
